PPID,Final50,Day,Time,Valence,Arousal,Word1,Intensity1,Word2,Intensity2,Word3,Intensity3,Word4,Intensity4,Phrase,InferredValence
37,1,7,12:13,-13,-15,Impatient,3,,,,,,,Impatient   ,0.478984871
37,1,7,13:55,45,10,calm,1,,,,,,,calm   ,0.806252189
37,1,7,15:22,32,8,Relaxing,1,,,,,,,Relaxing   ,0.831419917
37,1,8,11:30,46,6,calm,1,,,,,,,calm   ,0.806252189
37,1,8,12:35,23,5,relaxing,1,,,,,,,relaxing   ,0.831419917
37,1,8,12:46,46,6,relaxing,1,,,,,,,relaxing   ,0.831419917
37,1,8,13:16,50,11,relaxing,1,,,,,,,relaxing   ,0.831419917
37,1,8,13:32,42,16,relaxed,1,,,,,,,relaxed   ,0.831419917
37,1,8,13:39,42,10,relaxed,1,,,,,,,relaxed   ,0.831419917
37,1,8,13:48,48,14,calm,1,relaxing,1,,,,,calm relaxing  ,0.799596259
37,1,8,16:18,35,1,calm,1,,,,,,,calm   ,0.806252189
37,1,8,17:23,46,21,calm,2,,,,,,,calm   ,0.806252189
37,1,8,18:00,40,39,calm,2,,,,,,,calm   ,0.806252189
37,1,9,9:41,40,3,calm,1,,,,,,,calm   ,0.806252189
37,1,9,11:05,32,0,relaxing,2,,,,,,,relaxing   ,0.831419917
37,1,9,11:17,43,1,relaxed,1,,,,,,,relaxed   ,0.831419917
37,1,9,11:31,46,2,calm,1,,,,,,,calm   ,0.806252189
37,1,9,12:01,46,9,calm,2,,,,,,,calm   ,0.806252189
37,1,9,12:19,44,3,calm,1,,,,,,,calm   ,0.806252189
37,1,9,14:46,43,5,relaxed,1,,,,,,,relaxed   ,0.831419917
37,1,9,16:24,44,6,calm,1,,,,,,,calm   ,0.806252189
37,1,10,9:37,45,6,calm,1,,,,,,,calm   ,0.806252189
37,1,10,10:14,42,6,calm,1,,,,,,,calm   ,0.806252189
37,1,10,11:34,39,0,relaxed,1,,,,,,,relaxed   ,0.831419917
37,1,10,12:42,38,2,relaxed,1,,,,,,,relaxed   ,0.831419917
37,1,10,13:11,46,3,calm,1,,,,,,,calm   ,0.806252189
37,1,11,12:48,37,19,calm,2,,,,,,,calm   ,0.806252189
37,1,11,16:31,42,24,calm,1,,,,,,,calm   ,0.806252189
37,1,11,17:26,26,22,calm,1,,,,,,,calm   ,0.806252189
37,1,12,9:14,44,1,calm,1,,,,,,,calm   ,0.806252189
37,1,12,12:10,39,8,calm,1,,,,,,,calm   ,0.806252189
37,1,12,12:17,39,0,relaxed,1,,,,,,,relaxed   ,0.831419917
37,1,12,12:30,44,2,calm,1,,,,,,,calm   ,0.806252189
37,1,12,12:38,38,13,calm,1,,,,,,,calm   ,0.806252189
37,1,12,13:57,41,5,relaxed,2,,,,,,,relaxed   ,0.831419917
37,1,12,14:05,42,8,relaxed,1,,,,,,,relaxed   ,0.831419917
37,1,12,14:19,44,-1,calm,1,,,,,,,calm   ,0.806252189
37,1,12,15:04,35,1,unhappy,3,,,,,,,unhappy   ,0.247590279
37,1,12,15:54,26,18,none,1,,,,,,,none   ,0.605943391
37,1,12,16:38,40,39,calm,1,,,,,,,calm   ,0.806252189
37,1,13,14:40,39,41,calm,2,relaxed,1,,,,,calm relaxed  ,0.799596259
37,1,13,14:49,29,5,calm,1,,,,,,,calm   ,0.806252189
37,1,13,15:39,42,6,relaxed,1,,,,,,,relaxed   ,0.831419917
37,1,13,15:46,43,3,calm,1,,,,,,,calm   ,0.806252189
37,1,13,15:55,33,2,calm,1,,,,,,,calm   ,0.806252189
37,1,14,8:21,48,0,calm,1,,,,,,,calm   ,0.806252189
37,1,14,8:29,44,6,calm,2,,,,,,,calm   ,0.806252189
37,1,14,10:00,38,20,calm,1,,,,,,,calm   ,0.806252189
37,1,14,11:13,-13,-12,frustrated,3,,,,,,,frustrated   ,0.256387276
37,1,14,11:56,16,15,calm,2,,,,,,,calm   ,0.806252189
37,1,14,12:08,24,32,calm,2,,,,,,,calm   ,0.806252189
37,1,14,12:14,30,22,calm,2,,,,,,,calm   ,0.806252189
37,1,14,13:58,42,2,relaxed,1,,,,,,,relaxed   ,0.831419917
37,1,14,14:43,35,3,calm,1,,,,,,,calm   ,0.806252189
37,1,15,9:13,48,-1,relaxed,1,,,,,,,relaxed   ,0.831419917
37,1,15,9:46,50,15,Calm,2,,,,,,,Calm   ,0.806252189
37,1,15,10:20,38,19,calm,1,,,,,,,calm   ,0.806252189
37,1,15,10:34,40,16,calm,1,,,,,,,calm   ,0.806252189
37,1,15,11:00,41,2,calm,1,,,,,,,calm   ,0.806252189
37,1,15,11:09,40,13,Relaxed,1,,,,,,,Relaxed   ,0.831419917
37,1,15,12:07,41,38,calm,2,,,,,,,calm   ,0.806252189
37,1,15,12:20,36,19,calm,1,,,,,,,calm   ,0.806252189
37,1,15,14:02,47,19,calm,1,,,,,,,calm   ,0.806252189
38,1,1,10:10,8,6,happy,3,,,,,,,happy   ,0.820155087
38,1,1,10:25,-8,-12,tired,2,,,,,,,tired   ,0.354044171
38,1,1,10:36,-8,-10,busy,3,,,,,,,busy   ,0.37032808
38,1,1,11:12,-9,-6,irritating,2,,,,,,,irritating   ,0.179032934
38,1,1,12:35,-35,-29,frustrated,3,,,,,,,frustrated   ,0.256387276
38,1,1,13:49,-4,-16,tired,2,,,,,,,tired   ,0.354044171
38,1,1,14:19,-3,-4,tired,3,,,,,,,tired   ,0.354044171
38,1,2,9:30,-7,-6,happy,2,,,,,,,happy   ,0.820155087
38,1,2,9:44,-4,-18,tired,2,,,,,,,tired   ,0.354044171
38,1,2,10:32,-5,-9,focused,4,,,,,,,focused   ,0.701466017
38,1,2,11:44,-3,-12,focused,3,,,,,,,focused   ,0.701466017
38,1,2,12:20,-15,-14,busy,2,,,,,,,busy   ,0.37032808
38,1,2,12:56,-1,7,happy,3,,,,,,,happy   ,0.820155087
38,1,2,14:17,-18,-18,tired,3,,,,,,,tired   ,0.354044171
38,1,3,8:28,-5,7,happy,3,,,,,,,happy   ,0.820155087
38,1,3,8:36,-6,-8,happy,2,,,,,,,happy   ,0.820155087
38,1,3,9:28,-4,-15,happy,2,,,,,,,happy   ,0.820155087
38,1,3,9:37,-10,-11,focused,3,,,,,,,focused   ,0.701466017
38,1,3,10:59,-5,-11,happy,3,,,,,,,happy   ,0.820155087
38,1,3,11:06,-8,-10,none,1,,,,,,,none   ,0.605943391
38,1,4,9:00,-35,11,unhappy,3,frustrated,3,,,,,unhappy frustrated  ,0.109850134
38,1,4,9:24,-32,14,frustrated,3,,,,,,,frustrated   ,0.256387276
38,1,4,9:46,-34,-4,unhappy,3,,,,,,,unhappy   ,0.247590279
38,1,4,10:46,-28,-31,frustrated,3,,,,,,,frustrated   ,0.256387276
38,1,4,11:19,-16,-19,frustrated,3,,,,,,,frustrated   ,0.256387276
38,1,4,11:45,-22,-27,frustrated,3,tense,3,,,,,frustrated tense  ,0.21158318
38,1,4,13:04,-26,-27,frustrated,5,,,,,,,frustrated   ,0.256387276
38,1,5,9:13,-3,-15,tense,2,,,,,,,tense   ,0.382386976
38,1,6,8:37,10,-6,happy,2,,,,,,,happy   ,0.820155087
38,1,6,8:52,-2,-12,tired,2,,,,,,,tired   ,0.354044171
38,1,6,9:01,-9,-12,angry,3,,,,,,,angry   ,0.307999913
38,1,6,9:47,-6,-10,happy,3,,,,,,,happy   ,0.820155087
38,1,7,8:42,15,10,happy,3,,,,,,,happy   ,0.820155087
38,1,7,9:10,17,12,happy,3,,,,,,,happy   ,0.820155087
38,1,7,10:25,1,1,happy,3,,,,,,,happy   ,0.820155087
38,1,7,10:48,8,8,tired,2,,,,,,,tired   ,0.354044171
38,1,7,11:05,-9,-13,happy,2,,,,,,,happy   ,0.820155087
38,1,7,11:11,-8,-12,happy,2,,,,,,,happy   ,0.820155087
38,1,7,14:18,-10,-6,angry,2,,,,,,,angry   ,0.307999913
38,1,8,9:40,-50,-17,tired,2,,,,,,,tired   ,0.354044171
38,1,8,9:57,-10,-18,happy,2,,,,,,,happy   ,0.820155087
38,1,8,10:30,-7,-1,tired,2,,,,,,,tired   ,0.354044171
38,1,8,10:45,-1,2,tired,2,,,,,,,tired   ,0.354044171
38,1,8,10:51,-8,-11,tired,2,,,,,,,tired   ,0.354044171
38,1,8,10:57,-1,-3,tired,2,,,,,,,tired   ,0.354044171
38,1,8,11:04,-10,-8,tired,2,,,,,,,tired   ,0.354044171
38,1,8,11:32,-10,-8,tiree,2,,,,,,,tiree   ,0.354044171
38,1,8,11:55,0,-6,focused,3,,,,,,,focused   ,0.701466017
38,1,9,8:43,0,0,tired,2,,,,,,,tired   ,0.354044171
38,1,9,10:04,-2,-3,tired,2,,,,,,,tired   ,0.354044171
38,1,9,11:12,-3,-6,tired,2,,,,,,,tired   ,0.354044171
38,1,9,11:24,-4,-7,tired,2,,,,,,,tired   ,0.354044171
38,1,9,11:36,-6,0,tired,2,,,,,,,tired   ,0.354044171
38,1,9,12:41,-2,-6,happy,2,,,,,,,happy   ,0.820155087
38,1,10,9:04,17,10,frustrated,2,,,,,,,frustrated   ,0.256387276
38,1,10,9:16,19,15,happy,2,,,,,,,happy   ,0.820155087
38,1,10,10:41,-10,-9,focused,2,,,,,,,focused   ,0.701466017
38,1,10,11:40,13,15,tired,2,,,,,,,tired   ,0.354044171
38,1,10,12:24,14,8,happy,3,tired,2,,,,,happy tired  ,0.471859208
38,1,10,12:37,-9,-11,tired,2,,,,,,,tired   ,0.354044171
38,1,11,8:28,23,16,happy,3,,,,,,,happy   ,0.820155087
38,1,11,8:45,22,19,happy,3,,,,,,,happy   ,0.820155087
38,1,11,8:54,19,16,happy,3,,,,,,,happy   ,0.820155087
38,1,11,9:14,10,3,happy,3,,,,,,,happy   ,0.820155087
38,1,11,9:48,14,11,tired,2,,,,,,,tired   ,0.354044171
38,1,11,12:54,7,8,happy,3,,,,,,,happy   ,0.820155087
38,1,12,9:10,-10,-8,tired,2,,,,,,,tired   ,0.354044171
38,1,12,9:25,-14,-8,tired,2,,,,,,,tired   ,0.354044171
38,1,12,9:52,-7,-4,tired,2,,,,,,,tired   ,0.354044171
38,1,12,10:18,-10,-5,happy,2,,,,,,,happy   ,0.820155087
38,1,12,10:43,-6,-12,unhappy,2,,,,,,,unhappy   ,0.247590279
38,1,12,11:01,-8,-10,happy,2,,,,,,,happy   ,0.820155087
38,1,13,9:25,10,12,happy,3,,,,,,,happy   ,0.820155087
38,1,13,9:32,8,8,happy,3,,,,,,,happy   ,0.820155087
38,1,13,9:42,8,6,happy,3,,,,,,,happy   ,0.820155087
38,1,13,10:49,10,0,happy,3,,,,,,,happy   ,0.820155087
38,1,13,11:02,-7,-6,happy,2,,,,,,,happy   ,0.820155087
38,1,13,11:25,-1,-10,tiredness,2,,,,,,,tiredness   ,0.354044171
38,1,13,11:30,-1,-5,focused,3,tired,2,,,,,focused tired  ,0.503049234
38,1,13,12:19,-6,-6,angry,2,,,,,,,angry   ,0.307999913
38,1,14,8:27,8,6,happy,3,,,,,,,happy   ,0.820155087
38,1,14,9:14,18,5,happy,2,,,,,,,happy   ,0.820155087
38,1,14,9:31,8,4,happy,2,,,,,,,happy   ,0.820155087
38,1,14,9:58,-1,-6,angry,2,,,,,,,angry   ,0.307999913
38,1,14,10:06,-2,-8,happy,3,,,,,,,happy   ,0.820155087
38,1,14,10:13,2,8,happy,2,,,,,,,happy   ,0.820155087
38,1,14,10:22,0,3,happy,3,,,,,,,happy   ,0.820155087
40,1,1,9:09,11,5,happy,4,,,,,,,happy   ,0.820155087
40,1,1,9:17,0,20,happy,4,,,,,,,happy   ,0.820155087
40,1,1,9:25,-4,17,happy,3,,,,,,,happy   ,0.820155087
40,1,1,9:41,14,0,happy,4,sleepy,3,,,,,happy sleepy  ,0.641945744
40,1,1,9:56,14,3,happy,4,,,,,,,happy   ,0.820155087
40,1,1,10:13,11,24,happy,5,,,,,,,happy   ,0.820155087
40,1,1,10:36,19,30,happy,4,,,,,,,happy   ,0.820155087
40,1,1,10:48,12,24,happy,4,,,,,,,happy   ,0.820155087
40,1,1,11:05,18,21,happy,4,,,,,,,happy   ,0.820155087
40,1,1,11:18,19,6,happy,3,,,,,,,happy   ,0.820155087
40,1,1,12:04,26,19,busy,5,,,,,,,busy   ,0.37032808
40,1,1,12:48,16,-50,happy,4,,,,,,,happy   ,0.820155087
40,1,1,13:32,10,23,busy,4,happy,4,,,,,busy happy  ,0.757450319
40,1,1,14:25,17,24,happy,4,busy,3,,,,,happy busy  ,0.757786306
40,1,1,14:46,7,19,happy,4,,,,,,,happy   ,0.820155087
40,1,1,15:26,-3,-2,busy,4,,,,,,,busy   ,0.37032808
40,1,1,16:14,1,10,happy,4,,,,,,,happy   ,0.820155087
40,1,2,8:31,12,19,happy,3,,,,,,,happy   ,0.820155087
40,1,2,9:18,9,6,happy,3,,,,,,,happy   ,0.820155087
40,1,2,9:58,20,22,happy,4,busy,4,,,,,happy busy  ,0.757786306
40,1,2,10:48,2,17,happy,3,,,,,,,happy   ,0.820155087
40,1,2,11:00,8,13,busy,4,,,,,,,busy   ,0.37032808
40,1,2,11:16,22,17,happy,4,busy,4,,,,,happy busy  ,0.757786306
40,1,2,11:31,28,22,happy,4,,,,,,,happy   ,0.820155087
40,1,2,12:15,20,26,happy,4,,,,,,,happy   ,0.820155087
40,1,2,12:30,9,14,busy,4,,,,,,,busy   ,0.37032808
40,1,2,12:40,20,18,happy,4,,,,,,,happy   ,0.820155087
40,1,3,8:53,7,18,happy,4,,,,,,,happy   ,0.820155087
40,1,3,9:07,14,14,happy,4,,,,,,,happy   ,0.820155087
40,1,3,9:17,5,7,angry,4,,,,,,,angry   ,0.307999913
40,1,3,9:45,18,16,busy,4,happy,3,,,,,busy happy  ,0.757450319
40,1,3,10:00,2,6,busy,4,happy,3,,,,,busy happy  ,0.757450319
40,1,3,10:07,14,10,busy,4,happy,3,,,,,busy happy  ,0.757450319
40,1,3,12:04,10,15,busy,3,content,3,,,,,busy content  ,0.547724312
40,1,4,9:02,2,10,happy,3,,,,,,,happy   ,0.820155087
40,1,4,10:02,17,15,busy,4,satisfied,4,,,,,busy satisfied  ,0.714072382
40,1,4,10:24,9,21,busy,4,happy,4,,,,,busy happy  ,0.757450319
40,1,4,11:04,34,21,busy,4,satisfied,4,,,,,busy satisfied  ,0.714072382
40,1,4,11:45,19,19,happy,3,,,,,,,happy   ,0.820155087
40,1,4,12:09,21,21,busy,4,happy,3,,,,,busy happy  ,0.757450319
40,1,5,8:41,18,21,happy,4,,,,,,,happy   ,0.820155087
40,1,5,8:47,23,20,happy,3,,,,,,,happy   ,0.820155087
40,1,5,9:04,18,18,happy,4,,,,,,,happy   ,0.820155087
40,1,5,9:16,11,14,happy,4,,,,,,,happy   ,0.820155087
40,1,5,9:27,15,17,busy,4,,,,,,,busy   ,0.37032808
40,1,5,9:57,21,19,busy,4,,,,,,,busy   ,0.37032808
40,1,5,10:15,16,22,busy,4,,,,,,,busy   ,0.37032808
40,1,5,10:32,25,27,busy,5,happy,5,,,,,busy happy  ,0.757450319
40,1,6,8:57,20,12,happt,3,,,,,,,happt   ,0.820155087
40,1,6,9:04,-8,-10,tired,2,,,,,,,tired   ,0.354044171
40,1,6,9:11,-14,-9,angry,2,,,,,,,angry   ,0.307999913
40,1,6,9:18,8,14,happy,4,,,,,,,happy   ,0.820155087
40,1,6,9:53,12,18,busy,5,,,,,,,busy   ,0.37032808
40,1,6,10:10,13,8,busy,5,,,,,,,busy   ,0.37032808
40,1,6,10:25,21,20,busy,5,,,,,,,busy   ,0.37032808
40,1,6,10:54,21,24,happy,4,,,,,,,happy   ,0.820155087
40,1,6,11:00,16,17,busy,4,,,,,,,busy   ,0.37032808
40,1,7,8:23,21,30,happy,4,,,,,,,happy   ,0.820155087
40,1,7,8:42,19,20,happy,5,,,,,,,happy   ,0.820155087
40,1,7,8:58,8,15,happy,5,,,,,,,happy   ,0.820155087
40,1,7,9:14,11,14,happy,5,,,,,,,happy   ,0.820155087
40,1,7,9:48,23,25,busy,4,,,,,,,busy   ,0.37032808
40,1,7,10:08,19,22,busy,4,happy,4,,,,,busy happy  ,0.757450319
40,1,8,8:24,17,20,happy,5,,,,,,,happy   ,0.820155087
40,1,8,8:40,16,20,happy,5,,,,,,,happy   ,0.820155087
40,1,8,8:57,-5,1,annoyed,4,,,,,,,annoyed   ,0.14711635
40,1,8,9:04,16,12,happy,5,,,,,,,happy   ,0.820155087
40,1,8,9:37,14,12,happy,4,,,,,,,happy   ,0.820155087
40,1,8,9:54,12,12,busy,4,,,,,,,busy   ,0.37032808
40,1,8,10:20,-14,1,busy,4,annoyed,4,,,,,busy annoyed  ,0.257812649
40,1,8,10:33,13,17,busy,5,,,,,,,busy   ,0.37032808
40,1,8,11:16,20,17,happy,4,,,,,,,happy   ,0.820155087
40,1,9,8:22,18,20,happy,4,,,,,,,happy   ,0.820155087
40,1,9,8:28,12,21,happy,4,,,,,,,happy   ,0.820155087
40,1,9,8:42,16,19,happy,5,,,,,,,happy   ,0.820155087
40,1,9,8:57,15,12,happy,4,,,,,,,happy   ,0.820155087
40,1,9,9:22,19,18,happy,4,,,,,,,happy   ,0.820155087
40,1,9,9:52,17,20,busy,5,,,,,,,busy   ,0.37032808
40,1,9,10:14,16,17,happy,4,,,,,,,happy   ,0.820155087
40,1,9,10:51,17,16,busy,4,,,,,,,busy   ,0.37032808
40,1,10,8:30,12,16,happy,4,,,,,,,happy   ,0.820155087
40,1,10,8:41,16,16,happy,4,,,,,,,happy   ,0.820155087
40,1,10,8:55,23,22,happy,4,,,,,,,happy   ,0.820155087
40,1,10,9:09,14,20,happy,4,,,,,,,happy   ,0.820155087
40,1,10,9:27,6,11,happy,4,,,,,,,happy   ,0.820155087
40,1,10,9:43,17,17,busy,4,happy,4,,,,,busy happy  ,0.757450319
40,1,10,10:04,21,12,happy,4,busy,3,,,,,happy busy  ,0.757786306
40,1,10,10:27,14,21,happy,4,,,,,,,happy   ,0.820155087
40,1,10,15:09,18,20,happy,4,,,,,,,happy   ,0.820155087
40,1,11,8:28,21,18,happy,4,,,,,,,happy   ,0.820155087
40,1,11,8:39,14,20,happy,4,,,,,,,happy   ,0.820155087
40,1,11,9:01,15,26,happy,4,,,,,,,happy   ,0.820155087
40,1,11,9:12,18,21,hungry,3,happy,4,,,,,hungry happy  ,0.422043155
40,1,11,9:50,24,22,happy,4,busy,3,,,,,happy busy  ,0.757786306
40,1,11,10:01,23,21,happy,4,,,,,,,happy   ,0.820155087
40,1,11,10:14,24,17,happy,3,,,,,,,happy   ,0.820155087
40,1,11,10:40,16,18,busy,3,happy,4,,,,,busy happy  ,0.757450319
40,1,12,9:59,17,20,happy,4,,,,,,,happy   ,0.820155087
40,1,12,10:41,17,18,busy,3,,,,,,,busy   ,0.37032808
40,1,13,8:31,7,18,happy,4,,,,,,,happy   ,0.820155087
40,1,13,10:49,12,16,happy,4,,,,,,,happy   ,0.820155087
40,1,13,11:08,16,21,happy,4,,,,,,,happy   ,0.820155087
40,1,13,11:14,13,10,busy,4,,,,,,,busy   ,0.37032808
40,1,13,11:40,16,18,happy,4,,,,,,,happy   ,0.820155087
40,1,13,12:01,17,18,busy,4,,,,,,,busy   ,0.37032808
40,1,13,12:26,12,12,busy,4,,,,,,,busy   ,0.37032808
40,1,13,13:09,18,18,happy,4,,,,,,,happy   ,0.820155087
40,1,14,8:39,18,18,happy,4,,,,,,,happy   ,0.820155087
40,1,14,8:45,18,19,happy,4,,,,,,,happy   ,0.820155087
40,1,14,8:56,22,29,happy,4,,,,,,,happy   ,0.820155087
40,1,14,9:08,18,19,happy,4,,,,,,,happy   ,0.820155087
40,1,14,9:14,23,16,happy,4,,,,,,,happy   ,0.820155087
40,1,14,9:30,20,17,happy,4,hungry,3,,,,,happy hungry  ,0.429978769
40,1,14,9:52,22,18,busy,3,,,,,,,busy   ,0.37032808
40,1,14,10:04,20,17,busy,3,,,,,,,busy   ,0.37032808
40,1,14,10:18,13,12,busy,4,happy,4,,,,,busy happy  ,0.757450319
43,1,1,10:53,-14,14,"annoyed

annoyed",3,relief,2,frustrated,2,impatient,2,"annoyed

annoyed relief frustrated impatient",0.220744544
43,1,1,11:02,-24,8,annoyed,2,awkward,2,clumsy,2,,,annoyed awkward clumsy ,0.195902876
43,1,1,11:13,-22,12,scared,2,horrorified,2,astonished,2,surprised,2,scared horrorified astonished surprised,0.309776512
43,1,1,11:47,12,-10,amused,3,absorbed,2,,,,,amused absorbed  ,0.600678639
43,1,1,12:00,8,-28,hesitant,2,pensive,2,self-conscious,2,insecure,2,hesitant pensive self-conscious insecure,0.280047019
43,1,1,12:12,0,-36,bored,2,procrastinating,2,introspective,2,hesitant,2,bored procrastinating introspective hesitant,0.389201929
43,1,1,12:24,15,10,tickled,2,animated,2,determined,2,,,tickled animated determined ,0.585639171
43,1,1,13:41,-1,-12,diligence,2,thorough,2,stressed,2,critical,2,diligence thorough stressed critical,0.467375471
43,1,1,13:58,4,-14,interested,2,encouraged,2,thrifty,2,,,interested encouraged thrifty ,0.611512498
43,1,1,16:00,-18,36,startled,3,surprised,3,embarrassed,2,,,startled surprised embarrassed ,0.302506826
43,1,2,9:38,-8,10,empathetic,3,lucky,2,self-reflective,3,critical,2,empathetic lucky self-reflective critical,0.592799559
43,1,2,10:02,-16,-17,anxious,2,hesitant,2,guilty,2,reflective,2,anxious hesitant guilty reflective,0.227010879
43,1,2,10:18,-16,-37,guilty,2,bored,2,sleepy,2,unmotivated,2,guilty bored sleepy unmotivated,0.205674798
43,1,2,11:27,1,12,bored,2,absorbed,3,deliberate,2,collected,3,bored absorbed deliberate collected,0.232642109
43,1,2,11:42,-20,10,shame,2,self-conscious,3,self-loathing,2,guilt,2,shame self-conscious self-loathing guilt,0.210851085
43,1,2,12:27,16,11,amused,3,curious,2,happy,2,blithe,2,amused curious happy blithe,0.77297622
43,1,2,16:14,17,17,excited,3,nervous,2,eager,2,pleased,2,excited nervous eager pleased,0.583271057
43,1,3,9:27,12,13,chatty,2,relaxed,2,affable,2,engaged,2,chatty relaxed affable engaged,0.735912201
43,1,3,10:53,-14,15,smug,2,closeness,3,guilty,2,righteous,2,smug closeness guilty righteous,0.443968605
43,1,3,11:20,13,6,pleasant,2,grateful,2,introspective,2,hopeful,2,pleasant grateful introspective hopeful,0.56323462
43,1,3,11:52,10,0,chatty,2,sensitive,2,defensive,2,,,chatty sensitive defensive ,0.44412101
43,1,3,12:16,-18,-15,dejected,2,stressed,2,introspective,2,concerned,2,dejected stressed introspective concerned,0.166077675
43,1,3,13:27,12,20,happy,3,eager,2,affectionate,2,energized,3,happy eager affectionate energized,0.674540262
43,1,3,15:17,20,-26,contented,3,amused,2,relaxed,4,appreciative,2,contented amused relaxed appreciative,0.720207468
43,1,4,10:05,-11,18,anxiety,3,frustrated,2,eager,2,,,anxiety frustrated eager ,0.326359193
43,1,4,10:31,-10,15,determined,2,wooley,2,lethargic,2,,,determined wooley lethargic ,0.696324856
43,1,4,11:29,-26,11,annoyed,3,exasperated,2,frustrated,2,,,annoyed exasperated frustrated ,0.177611443
43,1,4,11:55,-12,6,jealous,2,stressed,2,desirous,2,indecisive,2,jealous stressed desirous indecisive,0.225054156
43,1,4,12:38,-21,-8,lonely,2,longing,3,stubborn,2,silly,2,lonely longing stubborn silly,0.245270246
43,1,4,13:28,-12,6,annoyed,2,clumsy,2,exasperated,2,,,annoyed clumsy exasperated ,0.222190271
43,1,4,16:01,-10,-12,bored,2,impatient,2,sulky,2,,,bored impatient sulky ,0.330623007
43,1,4,16:20,0,-16,frustrated,2,curious,2,determined,3,stubborn,2,frustrated curious determined stubborn,0.242949753
43,1,5,10:22,16,19,excited,4,anticipation,3,deliberate,2,,,excited anticipation deliberate ,0.599788012
43,1,5,10:45,0,7,diligent,2,absorbed,3,focused,2,,,diligent absorbed focused ,0.672827052
43,1,5,12:34,8,8,engaged,3,tender,2,appreciation,2,interested,3,engaged tender appreciation interested,0.610081684
43,1,5,12:51,-10,-2,grateful,2,worried,3,stressed,3,annoyed,3,grateful worried stressed annoyed,0.280988229
43,1,5,13:54,-12,7,focused,2,determined,3,guilty,2,,,focused determined guilty ,0.426372821
43,1,6,10:31,8,10,cautious,3,deliberate,2,engaged,2,,,cautious deliberate engaged ,0.517115474
43,1,6,10:40,9,4,mindful,2,engaged,2,,,,,mindful engaged  ,0.741327321
43,1,6,11:17,7,12,calm,2,present,2,,,,,calm present  ,0.82305391
43,1,6,12:10,12,-4,curious,3,engaged,2,,,,,curious engaged  ,0.762379571
43,1,6,12:27,-9,-50,receptive,2,eager,2,invested,2,,,receptive eager invested ,0.513354027
43,1,6,13:14,11,-8,bored,2,introspective,2,procrastinating,3,,,bored introspective procrastinating ,0.294492394
43,1,6,13:55,9,5,bouncy,2,sated,3,pleasant,2,,,bouncy sated pleasant ,0.728232231
43,1,6,15:23,-4,-9,neutral,3,concentrating,2,,,,,neutral concentrating  ,0.745746104
43,1,7,9:17,6,13,friendly,3,determined,2,coordinated,3,trusting,2,friendly determined coordinated trusting,0.777820343
43,1,7,9:44,-14,7,interested,3,annoyed,2,intense,2,,,interested annoyed intense ,0.322338631
43,1,7,10:28,7,0,neutral,3,focused,3,,,,,neutral focused  ,0.544589941
43,1,7,10:35,6,25,calm,2,mindful,2,deliberate,2,embodied,2,calm mindful deliberate embodied,0.719853097
43,1,7,11:05,7,-15,interested,2,engaged,2,curious,2,,,interested engaged curious ,0.582537604
43,1,7,11:28,-16,-28,guilty,3,reluctant,3,self- depricating,3,shame,2,guilty reluctant self- depricating shame,0.331260274
43,1,7,12:20,11,-21,annoyed,2,fussy,2,anticipatory,2,,,annoyed fussy anticipatory ,0.534970561
43,1,7,13:33,9,-7,neutral,2,engrossed,2,,,,,neutral engrossed  ,0.331426768
43,1,8,9:09,-12,17,anxious,2,rushed,3,impatient,3,,,anxious rushed impatient ,0.503010455
43,1,8,11:06,6,20,directed,3,hurried,2,focused,3,,,directed hurried focused ,0.481969083
43,1,8,11:49,-13,11,anxious,2,eager,3,ready,2,,,anxious eager ready ,0.387775996
43,1,8,13:33,15,10,curious,3,at ease,2,enjoy ment,2,,,curious at ease enjoy ment ,0.87154254
43,1,8,14:41,17,14,calm,2,cramped,2,,,,,calm cramped  ,0.775732882
43,1,8,15:46,13,9,conflicted,2,critical,2,curious,2,,,conflicted critical curious ,0.375673326
43,1,8,15:58,-12,7,stressed,3,self depricating,2,,,,,stressed self depricating  ,0.219453654
43,1,9,9:27,12,10,happy,2,relief,3,eager,2,,,happy relief eager ,0.737094866
43,1,9,9:47,10,13,accomplished,3,proud,2,relieved,2,satisfied,2,accomplished proud relieved satisfied,0.926904547
43,1,9,10:08,20,6,pleased,3,fussy,2,meticulous,2,,,pleased fussy meticulous ,0.736050608
43,1,9,10:23,13,12,eager,2,appreciative,3,glad,2,thoughtful,3,eager appreciative glad thoughtful,0.854171544
43,1,9,11:04,11,-10,engaged,3,lazy,2,sleepy,2,,,engaged lazy sleepy ,0.410527875
43,1,9,11:22,9,32,calm,2,whole,3,loose,3,,,calm whole loose ,0.76259194
43,1,9,12:57,-13,12,worried,2,annoyed,3,chagrined,2,,,worried annoyed chagrined ,0.245798562
43,1,9,13:20,-12,7,distracted,3,pining,2,eager,2,,,distracted pining eager ,0.650292454
43,1,10,9:24,13,16,excited,2,chuffed,2,restraint,2,anticipation,3,excited chuffed restraint anticipation,0.646639
43,1,10,10:36,8,-10,distracted,3,scattered,2,,,,,distracted scattered  ,0.366289517
43,1,10,10:55,-8,-17,annoyed,2,,,,,,,annoyed   ,0.14711635
43,1,10,11:09,18,22,happy,3,proud,3,pleased,3,,,happy proud pleased ,0.867948693
43,1,10,11:55,13,20,lonely,2,anticipation,3,amused,2,,,lonely anticipation amused ,0.631894947
