ParticipantID,Notification Time,Session Name,WeekNumber,NotificationNumber,Completed Session,Session Instance,Session Length,Valence,Intensity,Arousal,Emotion
28774-549689,42:59.0,Survey,2,63,1,41,00:42.2,5,1,5,peaceful
28774-549689,33:04.0,Survey,2,64,1,42,00:56.3,5,1,5,happy
28774-549689,30:32.0,Survey,2,66,1,43,00:39.8,7,3,5,Happy
28774-549689,24:19.0,Survey,2,67,1,44,00:36.5,6,2,6,I am happy
28774-549689,44:30.0,Survey,2,69,1,45,00:40.4,7,3,4,Peaceful
28774-549689,04:21.0,Survey,2,70,1,46,00:34.5,7,3,5,Happy
28774-549689,35:06.0,Survey_Sleep,2,8,1,5,00:51.4,5,1,6,happy
28774-549689,09:17.0,Survey_Sleep,2,10,1,6,00:42.4,6,2,6,Happy
28774-549689,28:37.0,Survey_Sleep,2,12,1,7,00:36.4,6,2,6,Happy
28774-549689,08:50.0,Survey_Sleep,2,13,1,8,00:59.1,6,2,5,Peaceful
28774-549689,06:04.0,Survey_Sleep,2,14,1,9,00:46.7,7,3,5,Peaceful
28774-549689,44:31.0,Survey,3,71,1,47,00:52.2,6,2,4,Happy
28774-549689,57:56.0,Survey,3,72,1,48,00:39.3,4,0,4,Sleepy
28774-549689,12:45.0,Survey,3,75,1,49,00:30.6,7,3,6,Peaceful
28774-549689,51:28.0,Survey,3,78,1,50,00:40.8,6,2,6,Happy
28774-549689,24:19.0,Survey,3,79,1,51,00:37.2,7,3,7,peaceful
28774-549689,26:59.0,Survey,3,80,1,52,00:42.7,7,3,5,I am very happy
28774-549689,50:03.0,Survey,3,81,1,53,00:41.2,7,3,7,Relaxed
28774-549689,51:00.0,Survey,3,82,1,54,00:40.6,3,1,4,Sad
28774-549689,09:27.0,Survey,3,84,1,55,00:36.5,5,1,5,Im good
28774-549689,37:55.0,Survey,3,85,1,56,00:35.5,6,2,6,happy
28774-549689,48:04.0,Survey,3,86,1,57,00:35.7,6,2,4,Happy
28774-549689,07:47.0,Survey,3,87,1,58,00:45.4,6,2,6,Happy
28774-549689,02:16.0,Survey,3,88,1,59,00:43.3,7,3,6,happy
28774-549689,55:01.0,Survey,3,89,1,60,00:39.5,7,3,6,im feeling happy
28774-549689,32:23.0,Survey,3,90,1,61,00:41.5,7,3,7,Peaceful
28774-549689,11:17.0,Survey,3,91,1,62,00:43.4,7,3,7,Peaceful
28774-549689,10:10.0,Survey,3,92,1,63,00:33.7,6,2,4,Im happy
28774-549689,40:03.0,Survey,3,93,1,64,00:42.2,6,2,6,peaceful
28774-549689,06:33.0,Survey,3,96,1,65,00:51.7,7,3,6,peaceful
28774-549689,13:26.0,Survey,3,97,1,66,00:30.4,6,2,6,happy
28774-549689,59:16.0,Survey,3,98,1,67,00:34.9,6,2,6,I feel nice
28774-549689,09:32.0,Survey,3,101,1,68,00:36.4,5,1,5,Tired
28774-549689,28:09.0,Survey,3,102,1,69,01:17.6,4,0,4,Tired
28774-549689,46:19.0,Survey,3,103,1,70,00:56.2,5,1,5,Tired
28774-549689,07:46.0,Survey,3,104,1,71,00:34.4,6,2,5,Happy
28774-549689,41:57.0,Survey,3,105,1,72,02:40.1,6,2,6,happy
28774-549689,57:31.0,Survey_Sleep,3,15,1,10,00:51.9,7,3,6,Blessed
28774-549689,13:42.0,Survey_Sleep,3,17,1,11,00:46.4,6,2,6,Happy
28774-549689,40:51.0,Survey_Sleep,3,19,1,12,00:41.3,7,3,7,peaceful
28774-549689,31:10.0,Survey_Sleep,3,20,1,13,00:38.9,6,2,6,Happy
28774-549689,46:29.0,Survey_Sleep,3,21,1,14,00:52.7,6,2,4,Happy
28774-549689,01:47.0,Survey,4,108,1,73,00:30.6,7,3,7,Peaceful
28774-549689,36:05.0,Survey,4,109,1,74,00:57.0,6,2,6,Sleepy
28774-549689,26:23.0,Survey,4,110,1,75,00:39.3,7,3,7,peaceful
28774-549689,44:26.0,Survey,4,112,1,76,00:54.4,7,3,7,Peaceful
28774-549689,30:15.0,Survey,4,114,1,77,00:33.6,7,3,7,Peaceful
28774-549689,14:22.0,Survey,4,116,1,78,00:41.0,7,3,7,happy
28774-549689,38:32.0,Survey,4,117,1,79,00:34.8,7,3,7,Peaceful
28774-549689,52:44.0,Survey,4,118,1,80,00:24.5,6,2,6,Happy
28774-549689,36:35.0,Survey,4,119,1,81,00:31.6,7,3,6,Peaceful
28774-549689,16:41.0,Survey,4,121,1,82,00:40.9,7,3,7,I feel really nice
28774-549689,39:50.0,Survey,4,122,1,83,00:34.3,7,3,7,Peaceful
28774-549689,26:18.0,Survey,4,123,1,84,00:32.8,7,3,7,peaceful
28774-549689,58:44.0,Survey,4,124,1,85,00:31.9,7,3,7,Peaceful
28774-549689,15:57.0,Survey,4,127,1,86,00:36.1,7,3,7,Happy
28774-549689,33:00.0,Survey,4,128,1,87,00:31.8,7,3,7,Peaceful
28774-549689,14:59.0,Survey,4,129,1,88,00:40.2,7,3,7,happy
28774-549689,54:56.0,Survey,4,130,1,89,00:30.3,7,3,7,peaceful
28774-549689,07:29.0,Survey,4,131,1,90,00:45.9,7,3,7,Happy
28774-549689,14:02.0,Survey,4,132,1,91,00:32.5,7,3,7,Peaceful
28774-549689,01:19.0,Survey,4,133,1,92,00:28.5,7,3,7,Peaceful
28774-549689,44:53.0,Survey,4,134,1,93,00:45.9,7,3,4,I feel tired but happy
28774-549689,54:32.0,Survey,4,135,1,94,00:30.8,7,3,6,happy
28774-549689,34:41.0,Survey,4,136,1,95,00:35.4,7,3,4,I am tired
28774-549689,52:16.0,Survey,4,137,1,96,00:30.3,7,3,7,Happy
28774-549689,36:37.0,Survey,4,138,1,97,00:31.6,7,3,7,peaceful
28774-549689,12:10.0,Survey,4,139,1,98,00:41.1,7,3,7,Peaceful
28774-549689,50:36.0,Survey,4,140,1,99,00:33.7,7,3,7,peaceful
28774-549689,36:55.0,Survey_Sleep,4,22,1,15,00:35.6,7,3,6,Happy
28774-549689,56:46.0,Survey_Sleep,4,23,1,16,01:13.6,7,3,7,Happy
28774-549689,43:10.0,Survey_Sleep,4,24,1,17,00:49.4,7,3,6,happy
28774-549689,25:07.0,Survey_Sleep,4,26,1,18,00:34.5,7,3,7,Happy
28774-549689,24:08.0,Survey_Sleep,4,28,1,19,00:37.3,7,3,6,Happy
28774-570554,58:27.0,Survey,1,1,1,1,01:46.1,5,1,3,"hungry, relaxed, tired, sleepy"
28774-570554,40:38.0,Survey,1,2,1,2,01:41.2,5,1,3,relaxed
28774-570554,19:38.0,Survey,1,3,1,3,01:43.2,7,3,6,"happy, relaxed, hungry "
28774-570554,29:07.0,Survey,1,4,1,4,01:01.9,5,1,3,tired
28774-570554,53:40.0,Survey,1,5,1,5,01:53.2,4,0,2,bored
28774-570554,36:42.0,Survey,1,6,1,6,01:38.9,3,1,2,"hungry, tired, blue"
28774-570554,14:12.0,Survey,1,7,1,7,01:39.9,1,1,5,"I'm sweating so I feel disgusting, hungry"
28774-570554,11:28.0,Survey,1,8,1,8,01:17.3,3,1,3,uncomfortable
28774-570554,17:48.0,Survey,1,9,1,9,01:45.3,2,2,3,"my back hurts, pain, uncomfortable "
28774-570554,01:27.0,Survey,1,10,1,10,02:02.4,6,2,6,happy
28774-570554,27:39.0,Survey,1,11,1,11,01:30.5,4,0,3,"hungry, relaxed"
28774-570554,07:31.0,Survey,1,12,1,12,01:09.8,2,2,3,"pain, my back hurts, uncomfortable "
28774-570554,25:25.0,Survey,1,13,1,13,01:28.3,4,0,3,"sleepy, tired "
28774-570554,00:20.0,Survey,1,14,1,14,01:35.5,1,1,2,"dizzy, I want to puke, my head hurts, pain"
28774-570554,36:55.0,Survey,1,15,1,15,01:15.6,1,1,2,"headache, pain, tired"
28774-570554,36:04.0,Survey,1,16,1,16,01:13.3,3,1,3,my body hurts 
28774-570554,25:18.0,Survey,1,17,1,17,02:17.6,6,2,2,"happy, relaxed"
28774-570554,44:24.0,Survey,1,18,1,18,02:09.4,4,0,3,"tired, sleepy"
28774-570554,30:52.0,Survey,1,19,1,19,01:46.9,4,0,3,"im not feeling anything in particular, I'm just laying on my bed "
28774-570554,03:07.0,Survey,1,20,1,20,02:10.5,3,1,3,"demotivated, tired"
28774-570554,18:11.0,Survey,1,21,1,21,01:41.5,3,1,3,"hungry, sweaty, uncomfortable "
28774-570554,52:57.0,Survey,1,22,1,22,01:18.9,4,0,3,tired
28774-570554,19:29.0,Survey,1,23,1,23,01:28.6,4,0,1,"distracted, can't focus, tired"
28774-570554,50:12.0,Survey,1,24,1,24,01:31.3,1,1,3,"the weather is so hot I feel uncomfortable, tired, anxious, sad, disgusting "
28774-570554,29:51.0,Survey,1,25,1,25,03:16.6,2,2,3,"tired, hungry "
28774-570554,18:06.0,Survey,1,26,1,26,01:53.0,1,1,2,"mosquitoes attacked my legs and I'm so uncomfortable with the itch, annoyed, irritated "
28774-570554,44:23.0,Survey,1,27,1,27,00:55.9,4,0,3,"hungry, I'm having fun"
28774-570554,40:40.0,Survey,1,28,1,28,01:31.5,6,2,2,"I'm playing a new game so I'm s little excited, having fun"
28774-570554,58:26.0,Survey,1,29,1,29,01:59.2,6,2,3,excited 
28774-570554,50:05.0,Survey,1,30,1,30,00:55.7,6,2,2,"sleepy, tired"
28774-570554,35:59.0,Survey,1,31,1,31,01:23.8,3,1,2,"hungry, tired, my body hurts"
28774-570554,32:15.0,Survey,1,32,1,32,01:45.4,1,1,3,my body itches all over thanks to mosquitoes and I'm so irritated by that
28774-570554,02:43.0,Survey,1,33,1,33,01:28.4,6,2,5,"I'm playing a horror game so I'm feeling scared, nervous, anxious, excited "
28774-570554,13:39.0,Survey,1,34,1,34,01:11.3,6,2,4,"anxious, scared"
28774-570554,41:08.0,Survey,1,35,1,35,01:06.6,5,1,2,anxious 
28774-570554,25:25.0,Survey_Sleep,1,1,1,1,01:25.0,3,1,2,"tired, my body hurts"
28774-570554,13:36.0,Survey_Sleep,1,2,1,2,01:41.4,5,1,3,sleepy 
28774-570554,27:17.0,Survey_Sleep,1,3,1,3,01:41.3,3,1,3,tired
28774-570554,43:00.0,Survey_Sleep,1,4,1,4,01:25.4,3,1,3,exhausted
28774-570554,26:21.0,Survey_Sleep,1,5,1,5,01:21.3,2,2,3,exhausted 
28774-570554,40:53.0,Survey_Sleep,1,6,1,6,00:49.1,3,1,3,exhausted 
28774-570554,04:01.0,Survey_Sleep,1,7,1,7,01:00.8,5,1,2,tired
28774-570554,10:55.0,Survey,2,36,1,36,00:50.9,3,1,2,"sleepy, bored"
28774-570554,00:15.0,Survey,2,37,1,37,01:27.6,5,1,2,relaxed
28774-570554,30:30.0,Survey,2,38,1,38,01:14.5,1,1,2,"tired, bored, anxious "
28774-570554,03:56.0,Survey,2,39,1,39,00:58.7,5,1,2,"bored, anxious "
28774-570554,43:12.0,Survey,2,40,1,40,01:13.5,2,2,1,my skin itches and I'm irritated 
28774-570554,48:17.0,Survey,2,41,1,41,03:34.6,6,2,6,"excited, playing games makes me feel energized "
28774-570554,11:56.0,Survey,2,42,1,42,00:57.7,2,2,1,"bored, tired, anxious "
28774-570554,56:31.0,Survey,2,43,1,43,01:33.2,2,2,2,"uncomfortable, sweaty, annoyed, tired"
28774-570554,49:28.0,Survey,2,44,1,44,00:53.6,1,1,1,sad
28774-570554,34:34.0,Survey,2,45,1,45,00:53.3,2,2,1,"I cleaned today so my body really hurts, exhausted, tired"
28774-570554,55:41.0,Survey,2,46,1,46,00:43.9,4,0,2,"tired, bored"
28774-570554,33:15.0,Survey,2,47,1,47,00:32.5,1,1,1,"exhausted, tired"
28774-570554,06:41.0,Survey,2,49,1,49,00:32.9,1,1,1,"sad, anxious, stressed "
28774-570554,22:44.0,Survey,2,50,1,50,00:37.6,1,1,1,tired
28774-570554,43:14.0,Survey,2,51,1,51,00:37.5,3,1,2,"hungry, exhausted "
28774-570554,52:34.0,Survey,2,52,1,52,00:57.4,2,2,2,"tired, annoyed "
28774-570554,15:32.0,Survey,2,53,1,53,01:29.8,1,1,2,"uncomfortable, hurt"
28774-570554,24:51.0,Survey,2,54,1,54,00:49.5,2,2,2,"tired, bored, hungry "
28774-570554,36:46.0,Survey,2,55,1,55,00:37.4,2,2,2,hungry
28774-570554,53:59.0,Survey,2,56,1,56,01:03.9,1,1,1,exhausted 
28774-570554,47:29.0,Survey,2,57,1,57,00:36.8,2,2,1,"hungry, tired, sad"
28774-570554,11:15.0,Survey,2,58,1,58,00:52.6,3,1,2,"my back hurts, pain"
28774-570554,55:16.0,Survey,2,59,1,59,00:40.8,6,2,6,excited 
28774-570554,57:18.0,Survey,2,60,1,60,00:41.6,3,1,1,"sleepy, tired"
28774-570554,43:17.0,Survey,2,61,1,61,00:57.3,3,1,1,my body hurts 
28774-570554,55:19.0,Survey,2,62,1,62,00:56.3,3,1,2,"tired, hungry, anxious "
28774-570554,19:26.0,Survey,2,63,1,63,01:04.3,3,1,1,"tired, hungry, bored"
28774-570554,19:18.0,Survey,2,64,1,64,01:42.6,2,2,2,"I'm uncomfortable because the weather is so hot, tired"
28774-570554,45:02.0,Survey,2,65,1,65,00:43.1,5,1,3,excited
28774-570554,05:46.0,Survey,2,66,1,66,01:06.6,2,2,2,"hungry, tired"
28774-570554,02:46.0,Survey,2,67,1,67,00:47.5,2,2,2,"my back hurts, pain, uncomfortable "
28774-570554,57:18.0,Survey,2,68,1,68,01:13.5,4,0,3,anxious 
28774-570554,50:49.0,Survey,2,69,1,69,00:50.3,4,0,2,"dizzy, pain, anxious "
28774-570554,00:46.0,Survey,2,70,1,70,00:36.8,3,1,3,sleepy
28774-570554,00:41.0,Survey_Sleep,2,8,1,8,00:56.1,5,1,2,"exhausted , sleepy"
28774-570554,10:30.0,Survey_Sleep,2,9,1,9,01:06.2,5,1,2,"exhausted, bored"
28774-570554,03:29.0,Survey_Sleep,2,10,1,10,00:56.2,6,2,4,happy 
28774-570554,20:32.0,Survey_Sleep,2,11,1,11,01:00.2,1,1,2,exhausted 
28774-570554,04:02.0,Survey_Sleep,2,12,1,12,00:55.0,2,2,2,scared
28774-570554,39:05.0,Survey_Sleep,2,13,1,13,00:57.9,7,3,3,exhausted 
28774-570554,11:42.0,Survey_Sleep,2,14,1,14,01:02.4,3,1,2,extremely exhausted 
28774-570554,35:06.0,Survey,3,71,1,71,00:47.0,6,2,4,I was driving and it makes me feel calm
28774-570554,15:16.0,Survey,3,75,1,72,00:42.7,3,1,3,"anxious, tired, sleepy"
28774-570554,16:59.0,Survey,3,76,1,73,01:09.9,6,2,2,"Happy I ate something delicious, relaxed"
28774-570554,54:31.0,Survey,3,77,1,74,02:10.4,5,1,1,"tired, sleepy"
28774-570554,59:28.0,Survey,3,78,1,75,01:07.5,1,1,1,"pain, anxious, uncomfortable "
28774-570554,05:51.0,Survey,3,79,1,76,00:41.7,3,1,2,"headache, pain, uncomfortable "
28774-570554,10:57.0,Survey,3,80,1,77,00:39.0,3,1,2,tired
28774-570554,38:14.0,Survey,3,81,1,78,00:47.6,3,1,2,"tired, hungry, anxious "
28774-570554,29:07.0,Survey,3,82,1,79,01:26.1,3,1,1,"tired, exhausted "
28774-570554,23:46.0,Survey,3,83,1,80,00:53.3,1,1,2,"anxious, stressed "
28774-570554,57:50.0,Survey,3,84,1,81,00:37.3,3,1,2,exhausted from work
28774-570554,39:48.0,Survey,3,85,1,82,01:14.8,1,1,2,"anxious, tired, hungry"
28774-570554,11:25.0,Survey,3,86,1,83,01:34.6,1,1,2,"pain, exhausted"
28774-570554,00:36.0,Survey,3,87,1,84,01:43.9,4,0,2,"everyday I feel so tired even when I sleep plenty, exhausted, uncomfortable "
28774-570554,30:13.0,Survey,3,88,1,85,01:40.3,1,1,1,"the weather is so hot I'm so uncomfortable, annoyed, tired"
28774-570554,06:24.0,Survey,3,89,1,86,00:47.2,2,2,3,"tired, anxious "
28774-570554,59:43.0,Survey,3,90,1,87,00:39.5,6,2,2,"hungry, sleepy"
28774-570554,28:33.0,Survey,3,91,1,88,01:11.4,5,1,1,"hungry, exhausted"
28774-570554,12:58.0,Survey,3,92,1,89,00:55.2,6,2,1,"sleepy, relaxed "
28774-570554,40:19.0,Survey,3,94,1,90,00:47.6,3,1,2,"tired, sad"
28774-570554,39:34.0,Survey,3,95,1,91,00:39.2,2,2,3,"exhausted, hungry "
28774-570554,59:06.0,Survey,3,96,1,92,01:12.4,1,1,1,"exhausted, hungry"
28774-570554,13:43.0,Survey,3,97,1,93,01:05.6,1,1,1,"pain, tired, hungry"
28774-570554,06:19.0,Survey,3,98,1,94,01:12.3,4,0,2,"bored, anxious, tired"
28774-570554,28:08.0,Survey,3,99,1,95,00:45.8,4,0,2,"annoyed, tired, bored"
28774-570554,26:47.0,Survey,3,100,1,96,01:19.9,5,1,6,"relaxed, hungry"
28774-570554,05:20.0,Survey,3,101,1,97,01:04.2,5,1,2,"happy, tired"
28774-570554,15:03.0,Survey,3,102,1,98,01:07.2,2,2,1,anxious
28774-570554,07:36.0,Survey,3,103,1,99,00:36.9,1,1,2,"bored, tired"
28774-570554,02:19.0,Survey,3,104,1,100,00:35.5,2,2,1,"uncomfortable, anxious "
28774-570554,54:00.0,Survey,3,105,1,101,00:42.6,2,2,2,"hungry, tired, sleepy"
28774-570554,02:06.0,Survey_Sleep,3,15,1,15,00:57.9,2,2,2,"tired, I'm working so I feel bored and annoyed"
28774-570554,58:08.0,Survey_Sleep,3,16,1,16,00:44.8,7,3,3,relaxed
28774-570554,26:10.0,Survey_Sleep,3,17,1,17,00:41.8,1,1,1,"exhausted, pain"
28774-570554,42:11.0,Survey_Sleep,3,18,1,18,00:44.6,1,1,2,"sleepy, tired"
28774-570554,17:33.0,Survey_Sleep,3,19,1,19,00:44.4,2,2,1,anxious 
28774-570554,02:48.0,Survey_Sleep,3,20,1,20,00:51.5,1,1,2,"exhausted, hungry"
28774-570554,14:04.0,Survey_Sleep,3,21,1,21,00:45.1,7,3,1,exhausted
28774-570554,21:06.0,Survey,4,106,1,102,00:52.9,2,2,1,"sleepy, exhausted "
28774-570554,43:27.0,Survey,4,107,1,103,00:35.5,1,1,1,"exhausted, hungry"
28774-570554,46:27.0,Survey,4,108,1,104,02:01.2,1,1,1,"stressed, anxious, sad, my stomach hurts I want to puke, headache "
28774-570554,29:11.0,Survey,4,109,1,105,00:36.6,1,1,1,"exhausted, sad, anxious "
28774-570554,13:40.0,Survey,4,110,1,106,00:45.9,1,1,1,"exhausted, pain, sick"
28774-570554,44:58.0,Survey,4,111,1,107,02:26.1,2,2,1,"tired, nervous, I'm just laying on the couch I don't know what to do "
28774-570554,28:03.0,Survey,4,112,1,108,01:02.8,4,0,2,bored
28774-570554,14:55.0,Survey,4,113,1,109,01:22.5,5,1,1,"sleepy, relaxed"
28774-570554,58:33.0,Survey,4,114,1,110,00:59.1,5,1,2,"sleepy, bored"
28774-570554,46:48.0,Survey,4,115,1,111,00:43.9,6,2,1,exhausted
28774-570554,00:07.0,Survey,4,116,1,112,00:43.8,1,1,1,"exhausted, sleepy "
28774-570554,44:36.0,Survey,4,117,1,113,00:41.5,1,1,1,"uncomfortable, disgusting, pain"
28774-570554,24:03.0,Survey,4,118,1,114,00:47.0,1,1,1,"pain, tired "
28774-570554,37:46.0,Survey,4,119,1,115,01:14.1,1,1,1,"anxious, exhausted"
28774-570554,48:29.0,Survey,4,120,1,116,00:38.3,1,1,1,exhausted from work
28774-570554,52:44.0,Survey,4,121,1,117,00:35.6,1,1,2,"exhausted, hungry"
28774-570554,43:36.0,Survey,4,122,1,118,00:55.9,4,0,1,"sleepy, bored, tired"
28774-570554,27:18.0,Survey,4,123,1,119,00:27.5,3,1,1,"annoyed, anxious "
28774-570554,09:28.0,Survey,4,124,1,120,00:34.4,2,2,1,exhausted 
28774-570554,38:43.0,Survey,4,125,1,121,00:44.3,1,1,1,"annoyed, tired, pain"
28774-570554,09:11.0,Survey,4,126,1,122,00:33.8,1,1,1,exhausted 
28774-570554,13:12.0,Survey,4,127,1,123,00:54.4,6,2,1,"relaxed, tired"
28774-570554,51:56.0,Survey,4,128,1,124,00:42.1,2,2,1,"bored, sad"
28774-570554,28:16.0,Survey,4,129,1,125,00:58.2,6,2,1,"relaxed, sleepy"
28774-570554,45:37.0,Survey,4,130,1,126,00:28.2,1,1,1,"annoyed, irritated "
28774-570554,52:14.0,Survey,4,131,1,127,00:45.7,1,1,5,"bored, uncomfortable "
28774-570554,19:53.0,Survey,4,132,1,128,00:49.4,1,1,1,"disgusting, uncomfortable, tired "
28774-570554,07:36.0,Survey,4,133,1,129,00:59.1,2,2,5,"tired, bored, uncomfortable "
28774-570554,41:23.0,Survey,4,134,1,130,00:31.7,1,1,1,"anxious, tired, sad"
28774-570554,45:56.0,Survey,4,135,1,131,00:35.5,6,2,1,"sleepy, hungry"
28774-570554,37:02.0,Survey,4,136,1,132,01:17.3,1,1,1,"exhausted, bored"
28774-570554,08:18.0,Survey,4,137,1,133,00:46.2,4,0,3,"anxious, exhausted "
28774-570554,50:20.0,Survey,4,138,1,134,01:33.6,2,2,1,"hungry, tired, uncomfortable "
28774-570554,17:14.0,Survey,4,139,1,135,01:10.4,5,1,2,"sleepy, relaxed"
28774-570554,24:18.0,Survey,4,140,1,136,00:32.7,4,0,3,"anxious, exhausted "
28774-570554,20:14.0,Survey_Sleep,4,23,1,23,00:55.2,2,2,1,exhausted 
28774-570554,11:54.0,Survey_Sleep,4,24,1,24,00:49.6,7,3,1,"relaxed, tired"
28774-570554,17:31.0,Survey_Sleep,4,25,1,25,01:00.0,1,1,1,exhausted 
28774-570554,17:40.0,Survey_Sleep,4,26,1,26,01:09.5,3,1,1,"exhausted, sleepy "
28774-570554,27:34.0,Survey_Sleep,4,27,1,27,00:42.2,3,1,2,anxious
28774-570554,19:31.0,Survey_Sleep,4,28,1,28,00:54.5,1,1,1,exhausted 
28774-600125,22:36.0,Survey,1,1,1,1,01:39.8,6,2,5,happy 
28774-600125,47:31.0,Survey,1,2,1,2,01:26.7,5,1,5,calm
28774-600125,32:23.0,Survey,1,3,1,3,00:58.2,3,1,5,boring 
28774-600125,26:12.0,Survey,1,4,1,4,01:25.6,4,0,3,tired
28774-600125,43:57.0,Survey,1,5,1,5,01:16.7,5,1,5,eager
28774-600125,34:09.0,Survey,1,6,1,6,00:47.8,5,1,5,calm
28774-600125,55:00.0,Survey,1,7,1,7,02:05.2,6,2,5,excited 
28774-600125,38:24.0,Survey,1,8,1,8,01:04.3,5,1,5,sad
28774-600125,18:47.0,Survey,1,9,1,9,00:57.6,5,1,5,active 
28774-600125,14:22.0,Survey,1,12,1,10,01:11.6,5,1,5,nervous 
28774-600125,57:20.0,Survey,1,13,1,11,00:59.6,5,1,5,nostalgic
28774-600125,08:41.0,Survey,1,14,1,12,29:33.7,6,2,5,relax 
28774-600125,37:31.0,Survey,1,15,1,13,00:45.6,5,1,5,relax 
28774-600125,18:17.0,Survey,1,18,1,14,00:47.8,6,2,6,excited 
28774-600125,35:55.0,Survey,1,19,1,15,01:22.7,5,1,5,anxious 
28774-600125,58:44.0,Survey,1,20,1,16,01:03.4,5,1,6,surprised 
28774-600125,10:58.0,Survey,1,23,1,17,01:01.2,5,1,3,relax 
28774-600125,00:35.0,Survey,1,24,1,18,00:59.9,6,2,5,nostalgic
28774-600125,17:59.0,Survey,1,25,1,19,01:33.4,4,0,5,anxiety 
28774-600125,25:10.0,Survey,1,26,1,20,00:54.0,5,1,4,calm 
28774-600125,53:53.0,Survey,1,27,1,21,00:39.1,5,1,5,tired 
28774-600125,27:53.0,Survey,1,28,1,22,01:11.8,5,1,5,relax 
28774-600125,39:55.0,Survey,1,29,1,23,01:17.6,5,1,5,curious 
28774-600125,58:31.0,Survey,1,30,1,24,02:02.1,5,1,5,sleep 
28774-600125,35:43.0,Survey,1,31,1,25,01:26.5,5,1,5,calm
28774-600125,20:06.0,Survey,1,32,1,26,00:50.9,6,2,6,excited 
28774-600125,58:18.0,Survey,1,33,1,27,00:54.6,5,1,5,desapointed
28774-600125,47:52.0,Survey,1,34,1,28,00:34.8,5,1,5,worried 
28774-600125,43:09.0,Survey,1,35,1,29,01:03.7,6,2,5,tried 
28774-600125,21:52.0,Survey_Sleep,1,6,1,1,01:15.5,4,0,5,unmotivated 
28774-600125,26:56.0,Survey_Sleep,1,7,1,2,00:47.3,5,1,5,curious 
28774-600125,00:19.0,Survey,2,36,1,30,00:33.5,3,1,3,down
28774-600125,38:58.0,Survey,2,37,1,31,00:34.7,6,2,6,happy 
28774-600125,16:05.0,Survey,2,41,1,32,01:09.4,4,0,5,anxiety 
28774-600125,14:31.0,Survey,2,42,1,33,31:50.1,5,1,5,relax
28774-600125,08:54.0,Survey,2,43,1,34,00:43.5,6,2,6,angry
28774-600125,43:05.0,Survey,2,44,1,35,01:00.6,5,1,5,pleasant 
28774-600125,15:58.0,Survey,2,45,1,36,01:06.5,5,1,5,happy 
28774-600125,27:37.0,Survey,2,48,1,37,00:40.4,6,2,5,relax
28774-600125,06:40.0,Survey,2,49,1,38,00:38.3,5,1,6,anxious 
28774-600125,39:02.0,Survey,2,51,1,39,01:43.0,5,1,5,tired
28774-600125,29:41.0,Survey,2,55,1,40,00:29.5,6,2,5,pleseant 
28774-600125,37:01.0,Survey,2,56,1,41,01:32.5,6,2,6,happy 
28774-600125,18:01.0,Survey,2,57,1,42,02:23.8,5,1,5,calm
28774-600125,49:22.0,Survey,2,58,1,43,01:21.2,5,1,3,worried 
28774-600125,19:36.0,Survey,2,59,1,44,01:03.5,5,1,5,relax
28774-600125,13:30.0,Survey,2,60,1,45,00:43.4,5,1,5,down
28774-600125,31:53.0,Survey,2,61,1,46,00:41.6,5,1,5,nervous 
28774-600125,48:45.0,Survey,2,62,1,47,00:35.2,5,1,5,uncomfortable 
28774-600125,30:14.0,Survey,2,66,1,48,00:45.9,3,1,3,sleepy 
28774-600125,59:11.0,Survey,2,67,1,49,00:29.9,3,1,5,anxious 
28774-600125,42:38.0,Survey,2,68,1,50,00:47.2,3,1,5,calm
28774-600125,51:12.0,Survey,2,69,1,51,00:40.3,6,2,5,worried 
28774-600125,05:46.0,Survey,2,70,1,52,00:54.7,6,2,5,relax
28774-600125,12:52.0,Survey_Sleep,2,8,1,3,00:58.7,5,1,5,active 
28774-600125,15:11.0,Survey_Sleep,2,11,1,4,00:34.2,5,1,6,calm
28774-600125,10:53.0,Survey_Sleep,2,12,1,5,00:55.8,6,2,6,deactivated 
28774-600125,46:58.0,Survey_Sleep,2,13,1,6,00:33.6,5,1,5,hunger 
28774-600125,37:25.0,Survey_Sleep,2,14,1,7,00:50.5,5,1,5,anxious 
28774-600125,33:39.0,Survey,3,76,1,53,00:39.0,5,1,5,angry
28774-600125,11:12.0,Survey,3,77,1,54,00:32.3,5,1,5,relax 
28774-600125,43:52.0,Survey,3,79,1,56,00:28.5,5,1,5,anxious 
28774-600125,30:27.0,Survey,3,80,1,57,00:30.2,6,2,6,happy 
28774-600125,57:45.0,Survey,3,81,1,58,00:35.3,6,2,3,relax
28774-600125,24:09.0,Survey,3,82,1,59,00:33.1,6,2,6,calm
28774-600125,28:27.0,Survey,3,83,1,60,00:22.9,6,2,6,nervous 
28774-600125,59:06.0,Survey,3,91,1,61,00:43.5,5,1,5,relax
28774-600125,20:23.0,Survey,3,92,1,62,00:23.6,6,2,5,relax
28774-600125,07:17.0,Survey,3,93,1,63,00:46.4,5,1,5,relax 
28774-600125,41:03.0,Survey,3,94,1,64,00:32.6,5,1,5,anxious 
28774-600125,33:22.0,Survey,3,95,1,65,00:34.4,6,2,6,calm 
28774-600125,05:21.0,Survey,3,96,1,66,00:44.4,5,1,6,nervous 
28774-600125,38:49.0,Survey,3,97,1,67,00:58.7,5,1,6,relax
28774-600125,12:49.0,Survey,3,101,1,68,00:30.6,5,1,6,calm
