ParticipantID,Notification Time,Session Name,WeekNumber,NotificationNumber,Completed Session,Session Instance,Session Length,Valence,Intensity,Arousal,Emotion,InferredValence
28774-500361,24:38.0,Survey,1,14,1,14,02:38.5,5,1,2,My back is sore and l feel tired and hungry,0.190457693
28774-500361,52:22.0,Survey,1,15,1,15,02:31.9,5,1,3,just neutral neither happy or sad. but at ease,0.836267098
28774-500361,42:53.0,Survey,1,16,1,16,01:43.3,4,0,4,abit unsettled and uncertain,0.210758188
28774-500361,34:37.0,Survey,1,17,1,17,06:13.2,4,0,3,calm and content,0.913849443
28774-500361,48:45.0,Survey,1,19,1,18,01:11.6,6,2,5,Relaxed happy and at ease ,0.92405813
28774-500361,22:56.0,Survey,1,20,1,19,02:10.1,6,2,5,Relieved  and settled because l managed to enlighten my brother who was discourages,0.774796064
28774-500361,08:05.0,Survey,1,21,1,20,01:31.9,3,1,2,disappointed ,0.105192736
28774-500361,45:10.0,Survey,1,22,1,21,01:32.8,3,1,2,Disappointed and grumpy,0.123462935
28774-500361,08:29.0,Survey,1,23,1,22,01:26.6,5,1,3,A sense of relief but abit nervous in my gut and stomach.,0.595017698
28774-500361,55:58.0,Survey,1,24,1,23,02:05.8,4,0,2,"Slight headache coming on, abit grumpy and upset",0.207309089
28774-500361,53:50.0,Survey,1,27,1,24,01:43.4,6,2,4,Quite happy and satisfied,0.926218223
28774-500361,14:28.0,Survey,1,28,1,25,01:31.6,6,2,4,Relaxed and calm,0.860792861
28774-500361,11:37.0,Survey,1,29,1,26,01:45.7,6,2,3,well rested,0.424559796
28774-500361,04:37.0,Survey,1,30,1,27,01:36.5,5,1,5,Happy mostly and quite content.,0.945605811
28774-500361,50:21.0,Survey,1,31,1,28,01:33.1,6,2,6,"Happy, confident and at ease",0.938349159
28774-500361,43:52.0,Survey,1,33,1,29,01:11.5,6,2,6,Relief and joy,0.847241113
28774-500361,39:46.0,Survey,1,34,1,30,02:38.4,4,0,3,exhausted and abit anxious ,0.278148568
28774-500361,42:15.0,Survey,1,35,1,31,01:04.8,5,1,3,Tired and sleepy,0.296478816
28774-500361,48:14.0,Survey_Sleep,1,1,1,1,01:42.5,6,2,6,l am feeling happy and at ease,0.908115081
28774-500361,17:10.0,Survey_Sleep,1,3,1,2,01:34.6,6,2,6,happy and excited ,0.871751759
28774-500361,01:01.0,Survey_Sleep,1,6,1,3,01:49.4,5,1,5,"Relaxed and full of Hope, believing in being in a better place if l work on it",0.906922231
28774-500361,36:37.0,Survey_Sleep,1,7,1,4,11:38.7,5,1,6,In a good and confident mode,0.789057291
28774-500361,09:42.0,Survey,2,37,1,32,01:21.4,6,2,6,Happy and excited as l got a kitchen gift for my mum,0.895218283
28774-500361,52:53.0,Survey,2,39,1,33,01:13.1,5,1,4,Happy and relaxed as l had a fruitful day,0.927701417
28774-500361,34:46.0,Survey,2,41,1,34,01:27.3,6,2,5,rested and relaxed,0.702410724
28774-500361,48:26.0,Survey,2,44,1,35,01:41.7,5,1,4,Chilled but abit uneasy as my partner is acting suspiciously distant.,0.255374242
28774-500361,11:21.0,Survey,2,45,1,36,01:58.0,4,0,3,Uncertainty and worried abit. ,0.250754355
28774-500361,17:39.0,Survey,2,46,1,37,01:15.7,6,2,6,well rested and relaxed,0.628399502
28774-500361,00:11.0,Survey,2,47,1,38,07:45.2,5,1,4,Stomach discomfort,0.144943381
28774-500361,10:54.0,Survey,2,48,1,39,38:38.4,5,1,3,Abit tired after and stomach cramps making me uncomfortable ,0.256480882
28774-500361,05:45.0,Survey,2,49,1,40,01:10.7,4,0,3,Abit worried about the decision l made,0.371229976
28774-500361,53:02.0,Survey,2,50,1,41,01:07.6,5,1,4,Uplifted after prayer service as l had doubted a decision l had made.,0.643398532
28774-500361,55:57.0,Survey,2,51,1,42,01:34.7,6,2,6,settled in and comfortable. Weekend vibes good,0.922436191
28774-500361,21:00.0,Survey,2,52,1,43,01:17.3,6,2,6,Happy and relaxed ,0.946079454
28774-500361,02:15.0,Survey,2,53,1,44,01:10.8,5,1,3,still  happy and abit tired,0.932484657
28774-500361,53:20.0,Survey,2,54,1,45,01:06.3,4,0,3,Tired sleepy and needing some rest,0.320647945
28774-500361,54:45.0,Survey,2,55,1,46,01:13.9,4,0,3,Headache coming on nd strain on my eyes,0.213424722
28774-500361,16:37.0,Survey,2,56,1,47,01:12.7,6,2,6,Glowingly happy and good energy,0.912547421
28774-500361,42:18.0,Survey,2,57,1,48,01:25.5,6,2,5,Pleasant vibes and positive energy,0.840464434
28774-500361,32:11.0,Survey,2,58,1,49,01:08.1,6,2,5,chilled and in a good mood,0.80707738
28774-500361,49:35.0,Survey,2,60,1,50,00:54.7,5,1,3,Enjoying some family time watching tv relaxing,0.881639831
28774-500361,31:52.0,Survey,2,62,1,51,02:33.5,6,2,5,Pleased with myself and content,0.91490769
28774-500361,24:26.0,Survey,2,63,1,52,01:10.5,6,2,4,Relaxed and full of hope,0.890231851
28774-500361,28:34.0,Survey,2,64,1,53,01:18.7,5,1,3,Cold and anxious about new work schedule for tomorrow ,0.426176639
28774-500361,43:34.0,Survey,2,65,1,54,00:59.9,5,1,3,Still thinking if tomorrow abit nervous but happy still ,0.542838994
28774-500361,48:17.0,Survey,2,68,1,55,02:58.1,6,2,3,Getting exhausted but calm and content,0.383514959
28774-500361,05:09.0,Survey,2,69,1,56,01:18.5,5,1,3,feeling hungry and tired abit chilly as well,0.251032747
28774-500361,00:10.0,Survey,2,70,1,57,01:13.3,3,1,2,Agitated and uneasy ,0.229853568
28774-500361,26:13.0,Survey_Sleep,2,8,1,5,02:41.7,5,1,5,Feeling eager and abit under work pressure to close of months targets,0.438496334
28774-500361,55:39.0,Survey_Sleep,2,10,1,6,01:12.9,6,2,5,Feeling joyful and at peace.,0.871355172
28774-500361,00:44.0,Survey_Sleep,2,11,1,7,01:03.3,6,2,6,happy relaxed and motivated,0.930515452
28774-500361,01:34.0,Survey_Sleep,2,12,1,8,01:19.5,6,2,5,Feeling fresh and rested,0.796953078
28774-500361,57:36.0,Survey_Sleep,2,13,1,9,01:10.4,6,2,6,Feeling good and blessed. Am greatful for life,0.915175497
28774-500361,17:09.0,Survey_Sleep,2,14,1,10,01:24.7,6,2,6,confident as my day is going well and scheduled tasks are being done successfully,0.862369252
28774-500361,07:35.0,Survey,3,71,1,58,01:16.9,6,2,5,Confident and feeling calm ,0.783285036
28774-500361,21:43.0,Survey,3,72,1,59,03:51.5,6,2,5,Confident and happy,0.931827421
28774-500361,27:24.0,Survey,3,73,1,60,01:31.5,3,1,2,having a headache feeling nauseated and abit chilly,0.124661639
28774-500361,03:13.0,Survey,3,74,1,61,02:06.5,3,1,2,Exhausted and unsettled. feeling pressured,0.228161602
28774-500361,12:30.0,Survey,3,76,1,62,01:59.4,5,1,4,Confident and calm,0.722013178
28774-500361,50:54.0,Survey,3,77,1,63,01:12.6,3,1,3,under pressure to reach schedule target,0.342758971
28774-500361,39:09.0,Survey,3,78,1,64,02:53.9,3,1,3,Exhausted and discourages failed to finish target,0.201112574
28774-500361,00:24.0,Survey,3,79,1,65,02:04.3,2,2,2,tired and agitated ,0.291021321
28774-500361,37:34.0,Survey,3,80,1,66,01:07.6,2,2,2,sleepy tired agitated ,0.381190779
28774-500361,59:37.0,Survey,3,81,1,67,02:36.9,3,1,3,Just okay. Feeling under pressure and pain in my tummy,0.128756009
28774-500361,58:05.0,Survey,3,82,1,68,22:29.2,5,1,3,exhausted behind time frustrated ,0.198837723
28774-500361,45:40.0,Survey,3,83,1,69,01:35.7,4,0,3,Tired and hungry but trying to stay calm,0.247541794
28774-500361,57:42.0,Survey,3,84,1,70,03:35.5,3,1,3,Tired indeed,0.260572156
28774-500361,34:12.0,Survey,3,85,1,71,02:09.7,3,1,2,Tired and sleepy..Agitated but oh well end of day,0.311397907
28774-500361,46:36.0,Survey,3,86,1,72,01:15.5,5,1,4,Sleepy and tired,0.297450444
28774-500361,33:22.0,Survey,3,88,1,73,06:25.0,5,1,3,Relieved,0.867519604
28774-500361,50:12.0,Survey,3,89,1,74,01:08.0,5,1,3,tired but motivated to push weekly target achievement ,0.456924983
28774-500361,21:44.0,Survey,3,90,1,75,01:10.2,3,1,3,"Feeling cold, tired and hungry",0.408144872
28774-500361,43:44.0,Survey,3,91,1,76,00:55.8,6,2,6,Well rested and relaxed.,0.467960469
28774-500361,48:59.0,Survey,3,93,1,77,02:37.6,5,1,3,I am happy rested but chilly and my feet are cold,0.28374089
28774-500361,32:59.0,Survey,3,94,1,78,01:47.5,5,1,4,Refreshed and chilled positive vibes,0.808623536
28774-500361,18:33.0,Survey,3,98,1,79,01:03.6,6,2,5,Happy and looking forward to the week,0.948196775
28774-500361,25:46.0,Survey,3,99,1,80,07:17.4,5,1,5,confident and positive. smiling and happy ,0.922386256
28774-500361,47:33.0,Survey,3,100,1,81,01:26.3,6,2,6,Pleased and ready for the new week,0.887584944
28774-500361,38:55.0,Survey,3,101,1,82,00:10.2,5,1,2,happy ,0.966903189
28774-500361,41:15.0,Survey,3,102,1,83,23:23.8,6,2,5,happy but under pressure of work,0.588887271
28774-500361,19:33.0,Survey,3,103,1,84,01:01.2,5,1,5,Good vibes. confident ,0.759288137
28774-500361,53:25.0,Survey,3,104,1,85,01:30.3,5,1,4,Relieved and glad that l managed to complete my tasks at work in full,0.860970096
28774-500361,20:52.0,Survey,3,105,1,86,01:13.3,5,1,4,Relaxed and keeping my positivity vibe going ,0.90001402
28774-500361,49:34.0,Survey_Sleep,3,15,1,11,01:28.9,6,2,5,satisfied and confident also feeling impressed with the way am tackling my work tasks,0.922399204
28774-500361,38:25.0,Survey_Sleep,3,16,1,12,03:10.2,5,1,5,Weary but trying to keep control,0.211875293
28774-500361,07:14.0,Survey_Sleep,3,17,1,13,01:27.5,4,0,3,Nervous and under pressure running late for work and behind schedule,0.219733254
28774-500361,18:28.0,Survey_Sleep,3,18,1,14,01:27.7,5,1,6,Fresh start pushing targets as l go. feeling refreshes and relaxed,0.659684419
28774-500361,15:14.0,Survey_Sleep,3,20,1,15,01:08.6,6,2,5,Positive but abit uneasy,0.506603556
28774-500361,20:00.0,Survey_Sleep,3,21,1,16,00:51.5,6,2,6,positive confident and happy,0.946801871
28774-500361,01:03.0,Survey,4,106,1,87,02:54.8,5,1,3,uneasy feeling. bored and tired just want to go home ,0.355079455
28774-500361,45:04.0,Survey,4,107,1,88,01:29.6,6,2,5,Confident happy and calm,0.92992633
28774-500361,13:28.0,Survey,4,108,1,89,02:17.0,3,1,3,Exhausted and headache ,0.251729914
28774-500361,18:28.0,Survey,4,109,1,90,01:29.8,5,1,4,Refreshed and chilled positive vibe,0.80375186
28774-500361,29:39.0,Survey,4,110,1,91,01:03.3,5,1,3,Tired body sore and want to sleep,0.211278232
28774-500361,48:49.0,Survey,4,111,1,92,02:28.3,6,2,6,Motivated ,0.888365416
28774-500361,33:05.0,Survey,4,112,1,93,04:35.2,6,2,5,Happy targets achieved,0.940379656
28774-500361,24:31.0,Survey,4,113,1,94,00:53.5,5,1,4,Hungry and abit tired.,0.272293475
28774-500361,48:13.0,Survey,4,114,1,95,02:26.6,5,1,4,Happy to have a public holiday to rest and relax with family,0.927290442
28774-500361,47:26.0,Survey,4,115,1,96,01:04.7,5,1,4,Relaxed and happy..Nice and chilled,0.914804052
28774-500361,40:35.0,Survey,4,116,1,97,05:06.7,5,1,5,happy and feeling in a good mood to plan for my near future ,0.931975439
28774-500361,51:19.0,Survey,4,117,1,98,02:24.1,6,2,5,Well rested,0.424559796
28774-500361,00:44.0,Survey,4,118,1,99,01:14.2,5,1,5,Feeling cold in my feet and sleepy wanting to rest abit ,0.309433906
28774-500361,27:44.0,Survey,4,119,1,100,02:02.6,4,0,4,Abit anxious but overally happy and at ease,0.311113522
28774-500361,22:59.0,Survey,4,120,1,101,00:57.4,5,1,3,Still abit anxious looking for ease and to feel control,0.322199845
28774-500361,50:44.0,Survey,4,121,1,102,02:12.9,5,1,4,Anxious but motivated to get through the day,0.284928075
28774-500361,10:47.0,Survey,4,122,1,103,14:15.9,5,1,4,Relieved and getting calm after a hectic morning,0.872331906
28774-500361,18:05.0,Survey,4,123,1,104,02:39.4,5,1,4,Tired but still calm and hopeful,0.404310031
28774-500361,13:34.0,Survey,4,124,1,105,01:07.0,5,1,5,Relieved the week has ended targets met. ,0.74337634
28774-500361,03:12.0,Survey,4,125,1,106,01:17.7,3,1,3,Just sad about being lied to by someone l trusted ,0.079704265
28774-500361,33:12.0,Survey,4,126,1,107,01:14.6,6,2,5,Resting and anticipating good things to happen. New goals to achieve and excited to put my best foot forward ,0.830958142
28774-500361,24:34.0,Survey,4,127,1,108,01:27.3,6,2,5,Free and constant feeling of positivity and wanting to succeed in my new endeavour ,0.951198155
28774-500361,43:07.0,Survey,4,128,1,109,00:47.2,6,2,5,Over the moon,0.881761043
28774-500361,29:56.0,Survey,4,130,1,110,01:00.7,2,2,2,Sleepy tired. Off mood,0.337940205
28774-500361,15:41.0,Survey,4,131,1,111,00:57.8,6,2,5,Happy and focused on my studies,0.936781978
28774-500361,39:39.0,Survey,4,132,1,112,00:45.7,5,1,3,slight headache,0.175742845
28774-500361,00:39.0,Survey,4,136,1,113,00:49.3,6,2,5,Happy and excited,0.871751759
28774-500361,03:40.0,Survey,4,138,1,114,01:26.7,5,1,4,Feeling abit tired and unfocused. Also a little anxious ,0.242947088
28774-500361,31:55.0,Survey,4,139,1,115,01:28.6,4,0,2,Now tired and legs sore. needing rest and a nice warm bath,0.282668432
28774-500361,13:14.0,Survey,4,140,1,116,01:56.3,3,1,2,Exhausted and my body feels so tired and in dire need for rest.,0.28218466
28774-500361,08:05.0,Survey_Sleep,4,22,1,17,01:18.6,5,1,6,Confident and relieved,0.85178598
28774-500361,05:54.0,Survey_Sleep,4,23,1,18,02:31.0,6,2,6,Motivated but looking for clarity.,0.861163952
28774-500361,05:21.0,Survey_Sleep,4,25,1,19,01:15.2,4,0,3,Anxious and annoyed. waiting for someone to open shop and already behind time with schedule,0.267583349
28774-500361,17:56.0,Survey_Sleep,4,26,1,20,03:31.6,6,2,5,Happy and excited,0.871751759
28774-500361,28:54.0,Survey_Sleep,4,27,1,21,00:50.5,5,1,5,Rested and hopeful,0.663141468
28774-500361,50:27.0,Survey_Sleep,4,28,1,22,01:51.6,6,2,5,Happy and proud,0.888531281
28774-509673,13:17.0,Survey,1,1,1,1,03:09.2,5,1,5,I feel very calm and focused on the work that I am doing. All my thoughts are on what I am currently doing.,0.862921504
28774-509673,39:38.0,Survey,1,2,1,2,03:22.8,2,2,4,Im currently hungry so Im thinking about making food. But Im unsure of what to eat. Should I be healthy or just order out. Im indecisive.,0.744197137
28774-509673,26:29.0,Survey,1,3,1,3,03:27.2,4,0,3,"Im feeling calm, relaxed. Id like to fall asleep but I cant.",0.660554969
28774-509673,38:04.0,Survey,1,4,1,4,04:10.2,2,2,3,"Im feeling very preoccupied, focused, mellow. ",0.483274039
28774-509673,10:04.0,Survey,1,5,1,5,03:12.7,5,1,2,"Im very preoccupied, happy, anxious about tomorrows day. ",0.286485634
28774-509673,25:17.0,Survey,1,6,1,6,03:30.6,5,1,5,"Im very much preoccupied, thinking about the task that I am doing. I am focused.",0.262706739
28774-509673,17:12.0,Survey,1,7,1,7,02:54.3,3,1,2,Im currently thinking about food and how hungry I am. I can feel myself getting light headed. Im starting to get a headache. Im feeling a bit unpleasant.,0.267871339
28774-509673,52:17.0,Survey,1,8,1,8,07:50.6,2,2,5,"Im tired, but I feel good that I was able to accomplish todays to do list.",0.431744445
28774-509673,22:50.0,Survey,1,9,1,9,02:52.6,5,1,5,Im feeling very calm and relaxed. But Im thinking about my evening routine.,0.822847465
28774-509673,19:55.0,Survey,1,10,1,10,07:04.7,5,1,5,"Im relaxed, having some downtime after a long day. Im still feeling satisfaction from todays day.",0.883886147
28774-509673,01:48.0,Survey,1,12,1,11,01:47.7,5,1,5,Im preoccupied with the task Im doing. Im happy and Im feeling a great sense of accomplishment.,0.628572842
28774-509673,37:12.0,Survey,1,13,1,12,03:34.2,4,0,5,Im actually exhausted but instead of resting Im cleaning my space so that I can feel much better.,0.247379103
28774-509673,28:47.0,Survey,1,14,1,13,01:54.2,2,2,2,Im feeling tired and a bit unpleasant.,0.310736613
28774-509673,14:53.0,Survey,1,15,1,14,08:55.3,1,1,2,Im feeling pleasant but irritated at the same time. Im sleepy also. Its been a long day,0.235505743
28774-509673,35:08.0,Survey,1,16,1,15,02:17.9,5,1,5,Im feeling good and focused on the task that Im doing.,0.813128499
28774-509673,47:50.0,Survey,1,17,1,16,02:02.5,4,0,5,Im feeling good and happy. Its a good day.,0.925522914
28774-509673,35:24.0,Survey,1,18,1,17,02:56.2,5,1,2,Im feeling good and content.,0.915450658
28774-509673,38:05.0,Survey,1,19,1,18,03:38.0,5,1,2,Im exhausted but Im okay. I wish I could nap but I have stuff to do.,0.294780701
28774-509673,06:34.0,Survey,1,20,1,19,07:28.0,4,0,2,"Im feeling good, a bit tired but it was a good day.",0.915381321
28774-509673,44:48.0,Survey,1,21,1,20,01:54.2,5,1,5,"Im relaxed, feeling good.",0.831037187
28774-509673,10:50.0,Survey,1,22,1,21,02:18.6,5,1,2,"Im feeling tired, and anxious about tonights meet up.",0.256129209
28774-509673,51:25.0,Survey,1,23,1,22,01:59.9,5,1,5,"Im feeling okay, just stressed as the accommodation for the weekend away is no longer available and I have to find something else.",0.174393335
28774-509673,48:06.0,Survey,1,24,1,23,02:32.4,4,0,3,"Im feeling okay, Im also feeling worried about finding accommodation for the trip next week.",0.387022319
28774-509673,23:52.0,Survey,1,25,1,24,10:31.0,5,1,6,Im feeling good.,0.893289617
28774-509673,20:02.0,Survey,1,26,1,25,01:10.2,2,2,1,Im very tired and exhausted.,0.256786927
28774-509673,13:14.0,Survey,1,27,1,26,02:57.7,6,2,5,Im feeling good and rested. Just thinking about what to cook and the trip ,0.518526133
28774-509673,43:59.0,Survey,1,28,1,27,13:36.5,6,2,5,Im feeling okay.,0.749680694
28774-509673,06:00.0,Survey,1,29,1,28,01:04.9,5,1,5,Im happy and anxious at the same time.,0.435085804
28774-509673,06:28.0,Survey,1,30,1,29,01:31.7,5,1,2,"Im feeling good, everything is going according to plan. It has been a fruitful day.",0.927289333
28774-509673,22:12.0,Survey,1,31,1,30,01:08.9,2,2,2,Im feeling okay and anxious at the same time.,0.259921791
28774-509673,58:38.0,Survey,1,32,1,31,23:42.4,5,1,5,Im feeling great and happy.,0.905958313
28774-509673,34:56.0,Survey,1,33,1,32,01:19.8,5,1,2,"Im feeling alright, tired and happy.",0.823383105
28774-509673,58:27.0,Survey,1,34,1,33,01:32.9,5,1,3,"Im feeling good, happy.",0.90932358
28774-509673,58:32.0,Survey,1,35,1,34,01:12.2,5,1,3,"Im feeling happy, relaxed after a long day.",0.860555066
28774-509673,46:20.0,Survey_Sleep,1,1,1,1,03:10.2,5,1,4,I feel like I need to rest but at the same time Im trying to plan out the things I need to get done before the end of today.,0.381635379
28774-509673,26:52.0,Survey_Sleep,1,2,1,2,02:31.4,6,2,5,"Im feeling happy, focused, determined on the task Im doing.",0.834769652
28774-509673,27:37.0,Survey_Sleep,1,3,1,3,01:45.7,5,1,5,"Im feeling good today, Im relaxed and already facing the day.",0.831506081
28774-509673,39:13.0,Survey_Sleep,1,4,1,4,15:42.8,6,2,6,"Im feeling good, I had a great morning. ",0.868675923
28774-509673,26:49.0,Survey_Sleep,1,5,1,5,04:49.4,5,1,5,"Im feeling okay, mellow, nothing exciting happening. I am looking forward to todays date with a friend.",0.679189945
28774-509673,33:49.0,Survey_Sleep,1,6,1,6,00:57.3,5,1,2,Im feeling good and relaxed.,0.882895351
28774-509673,31:33.0,Survey_Sleep,1,7,1,7,00:59.6,4,0,2,Im feeling alright just anxious about my moms visit today.,0.244156089
28774-509673,08:08.0,Survey,2,36,1,35,02:23.8,5,1,2,"Im feeling good, anxious and worried.",0.627445061
28774-509673,26:13.0,Survey,2,37,1,36,29:21.2,5,1,2,Im feeling okay and rested.,0.457156556
28774-509673,16:49.0,Survey,2,38,1,37,01:28.5,5,1,2,"Im feeling good, happy and excited.",0.892862584
28774-509673,43:31.0,Survey,2,39,1,38,07:18.4,3,1,2,"Im happy, relaxed and calm.",0.891081726
28774-509673,48:46.0,Survey,2,40,1,39,06:15.7,3,1,2,"Im feeling okay, tired and sort of drained.",0.452116921
28774-509673,24:57.0,Survey,2,42,1,41,01:46.3,6,2,2,Im feeling good and happy. ,0.923255983
28774-509673,17:47.0,Survey,2,43,1,42,01:24.3,2,2,2,Im feeling anxious and overwhelmed.,0.191204561
28774-509673,42:04.0,Survey,2,44,1,43,01:44.9,5,1,2,Im feeling much better.,0.778529833
28774-509673,25:44.0,Survey,2,45,1,44,01:08.6,5,1,2,"Im feeling okay. Not happy and not sad, just meh.",0.759460336
28774-509673,57:44.0,Survey,2,46,1,45,02:33.0,5,1,2,Im okay. Happy and focused.,0.678452721
28774-509673,52:11.0,Survey,2,47,1,46,01:37.5,2,2,2,Im feeling okay just exhausted.,0.264647092
28774-509673,12:57.0,Survey,2,48,1,47,19:51.1,6,2,2,"Im happy, relaxed and calm ",0.885941257
28774-509673,54:21.0,Survey,2,49,1,48,01:05.6,2,2,6,Im feeling good and happy.,0.923255983
28774-509673,35:15.0,Survey,2,50,1,49,45:56.9,5,1,5,Im feeling good.,0.893289617
28774-509673,09:08.0,Survey,2,51,1,50,01:09.7,6,2,6,Im feeling good.,0.893289617
28774-509673,43:12.0,Survey,2,52,1,51,04:37.5,7,3,7,Im feeling good. Im happy.,0.925680671
28774-509673,22:22.0,Survey,2,53,1,52,01:26.4,7,3,1,Im happy.,0.968006661
28774-509673,38:09.0,Survey,2,56,1,54,01:08.3,2,2,5,Im feeling tired but emotionally Im very happy.,0.365983623
28774-509673,55:59.0,Survey,2,57,1,55,27:26.6,7,3,6,Im feeling happy.,0.906155369
28774-509673,13:35.0,Survey,2,58,1,56,02:41.6,7,3,7,Im feeling happy and relaxed.,0.886264517
28774-509673,49:30.0,Survey,2,59,1,57,00:36.6,7,3,7,Im feeling really happy.,0.914153028
28774-509673,50:23.0,Survey,2,60,1,58,01:33.0,6,2,5,Im feeling sad and a bit down,0.35047147
28774-509673,40:54.0,Survey,2,61,1,59,01:28.6,7,3,7,Im good and happy.,0.948361145
28774-509673,47:45.0,Survey,2,62,1,60,00:41.6,7,3,4,Im feeling good but Im tired.,0.259674781
28774-509673,05:47.0,Survey,2,63,1,61,00:57.6,5,1,6,Im feeling good and very happy.,0.929113904
28774-509673,15:17.0,Survey,2,64,1,62,00:59.7,7,3,6,Im feeling good and happy. And fulfilled.,0.918199962
